mode,n,S,trial,comparisons,time_s
hybrid,1887,27,1,17116,0.0058617000468075275
hybrid,1887,27,2,16988,0.0038372999988496304
hybrid,1887,27,3,17074,0.003008499974384904
hybrid,1887,28,1,16995,0.006329800002276897
hybrid,1887,28,2,17197,0.004902099957689643
hybrid,1887,28,3,17010,0.00465680006891489
hybrid,1887,29,1,16753,0.006262199953198433
hybrid,1887,29,2,16946,0.0047333999536931515
hybrid,1887,29,3,16758,0.0028204000554978848
hybrid,1887,30,1,16437,0.004331600037403405
hybrid,1887,30,2,16406,0.0037140999920666218
hybrid,1887,30,3,16742,0.005613000015728176
hybrid,1887,31,1,16774,0.006937199970707297
hybrid,1887,31,2,16650,0.007532299961894751
hybrid,1887,31,3,16634,0.005188299925066531
hybrid,1887,32,1,16587,0.004688999964855611
hybrid,1887,32,2,16744,0.003360999980941415
hybrid,1887,32,3,16788,0.005873600021004677
hybrid,1887,33,1,16714,0.004341399995610118
hybrid,1887,33,2,16719,0.004260499961674213
hybrid,1887,33,3,16434,0.004739099997095764
hybrid,1887,34,1,16539,0.003812899929471314
hybrid,1887,34,2,16717,0.004148500040173531
hybrid,1887,34,3,16756,0.0052513000555336475
hybrid,1887,35,1,16721,0.005492500029504299
hybrid,1887,35,2,16614,0.007786400034092367
hybrid,1887,35,3,16712,0.0077121000504121184
hybrid,1887,36,1,16598,0.009701799950562418
hybrid,1887,36,2,16713,0.007141900015994906
hybrid,1887,36,3,16545,0.005521899904124439
hybrid,1887,37,1,16600,0.004430199973285198
hybrid,1887,37,2,16789,0.00548779999371618
hybrid,1887,37,3,16760,0.005274300114251673
hybrid,1887,38,1,16600,0.005079900030978024
hybrid,1887,38,2,16369,0.004480300005525351
hybrid,1887,38,3,16503,0.0111488999100402
hybrid,1887,39,1,16674,0.010566500015556812
hybrid,1887,39,2,16675,0.014125099987722933
hybrid,1887,39,3,16683,0.009192699915729463
hybrid,1887,40,1,16544,0.005832699942402542
hybrid,1887,40,2,16711,0.009003099985420704
hybrid,1887,40,3,16746,0.00933249993249774
hybrid,1887,41,1,16601,0.007648600032553077
hybrid,1887,41,2,16667,0.0064085000194609165
hybrid,1887,41,3,16807,0.007786500034853816
hybrid,1887,42,1,16744,0.0073497999692335725
hybrid,1887,42,2,16483,0.007464299909770489
hybrid,1887,42,3,16685,0.006535899941809475
hybrid,1887,43,1,16677,0.005756699945777655
hybrid,1887,43,2,16639,0.006532200030051172
hybrid,1887,43,3,16559,0.00595020002219826
hybrid,1887,44,1,16787,0.006184199941344559
hybrid,1887,44,2,16800,0.005642800009809434
hybrid,1887,44,3,16681,0.0052133999997749925
hybrid,1887,45,1,16542,0.005139600019901991
hybrid,1887,45,2,16645,0.005388899939134717
hybrid,1887,45,3,16537,0.005136299994774163
hybrid,1887,46,1,16408,0.005404300056397915
hybrid,1887,46,2,16710,0.0052640000358223915
hybrid,1887,46,3,16782,0.005190199939534068
hybrid,1887,47,1,16509,0.006908899988047779
hybrid,1887,47,2,16711,0.005793899996206164
hybrid,1887,47,3,16587,0.013263399945572019
hybrid,1887,48,1,16598,0.00911179999820888
hybrid,1887,48,2,16757,0.007574200048111379
hybrid,1887,48,3,16736,0.005753900040872395
hybrid,1887,49,1,16524,0.007297900039702654
hybrid,1887,49,2,16632,0.0044886000687256455
hybrid,1887,49,3,16663,0.003992500016465783
hybrid,1887,50,1,16636,0.0052056999411433935
hybrid,1887,50,2,16498,0.005801600054837763
hybrid,1887,50,3,16409,0.00651040009688586
hybrid,1887,51,1,16654,0.004604600020684302
hybrid,1887,51,2,16630,0.004527200013399124
hybrid,1887,51,3,16571,0.005354900029487908
hybrid,1887,52,1,16676,0.004834800027310848
hybrid,1887,52,2,16520,0.006407400011084974
hybrid,1887,52,3,16738,0.005858799908310175
hybrid,1887,53,1,16651,0.0038306000642478466
hybrid,1887,53,2,16657,0.004107999964617193
hybrid,1887,53,3,16932,0.005447800038382411
hybrid,1887,54,1,16620,0.004827299970202148
hybrid,1887,54,2,16823,0.007826599990949035
hybrid,1887,54,3,16530,0.004645799985155463
hybrid,1887,55,1,16801,0.00489830004516989
hybrid,1887,55,2,16588,0.004884199937805533
hybrid,1887,55,3,16484,0.005350499995984137
hybrid,1887,56,1,16829,0.005474000005051494
hybrid,1887,56,2,16549,0.0047200999688357115
hybrid,1887,56,3,16335,0.004373100004158914
hybrid,1887,57,1,16635,0.0055191999999806285
hybrid,1887,57,2,16625,0.0030492000514641404
hybrid,1887,57,3,16863,0.0047571000177413225
hybrid,1887,58,1,16588,0.0032788000535219908
hybrid,1887,58,2,16748,0.004279199987649918
hybrid,1887,58,3,16425,0.00620220007840544
hybrid,1887,59,1,16287,0.005528300069272518
hybrid,1887,59,2,16166,0.005063400021754205
hybrid,1887,59,3,16069,0.007035300019197166
hybrid,1887,60,1,16641,0.003970199963077903
hybrid,1887,60,2,16312,0.003741999971680343
hybrid,1887,60,3,15764,0.004116100026294589
hybrid,1887,61,1,16215,0.003860000055283308
hybrid,1887,61,2,16055,0.0034525999799370766
hybrid,1887,61,3,16025,0.002934599993750453
hybrid,1887,62,1,16153,0.00392500008456409
hybrid,1887,62,2,16529,0.0027584999334067106
hybrid,1887,62,3,15676,0.004155499977059662
hybrid,1887,63,1,15977,0.0042152999667450786
hybrid,1887,63,2,15987,0.004698100034147501
hybrid,1887,63,3,15903,0.00841720006428659
hybrid,1887,64,1,16425,0.00661229994148016
hybrid,1887,64,2,16063,0.005199100007303059
hybrid,1887,64,3,16155,0.006327999988570809
hybrid,1887,65,1,16265,0.00583149993326515
hybrid,1887,65,2,16109,0.005200099898502231
hybrid,1887,65,3,15751,0.006037099985405803
hybrid,1887,66,1,15926,0.004989900044165552
hybrid,1887,66,2,16205,0.009413100080564618
hybrid,1887,66,3,16236,0.005654499982483685
hybrid,1887,67,1,16374,0.005990199977532029
hybrid,1887,67,2,16008,0.006975900032557547
hybrid,1887,67,3,16202,0.008225099998526275
hybrid,1887,68,1,16025,0.004945000051520765
hybrid,1887,68,2,16186,0.004594700061716139
hybrid,1887,68,3,16140,0.004942000028677285
hybrid,1887,69,1,16313,0.006564800045453012
hybrid,1887,69,2,16377,0.007382199983112514
hybrid,1887,69,3,16412,0.006999500095844269
hybrid,1887,70,1,15891,0.0064097000285983086
hybrid,1887,70,2,16169,0.007712799939326942
hybrid,1887,70,3,16097,0.00478560000192374
hybrid,1887,71,1,16023,0.00800690008327365
hybrid,1887,71,2,16156,0.014651400037109852
hybrid,1887,71,3,16090,0.048465700005181134
hybrid,1887,72,1,16597,0.007635300047695637
hybrid,1887,72,2,15863,0.007010200060904026
hybrid,1887,72,3,16076,0.008546099998056889
hybrid,1887,73,1,16512,0.008068399969488382
hybrid,1887,73,2,16128,0.009088499937206507
hybrid,1887,73,3,16107,0.007354200002737343
hybrid,1887,74,1,16305,0.007757099927403033
hybrid,1887,74,2,15906,0.0069182999432086945
hybrid,1887,74,3,15705,0.009380900068208575
hybrid,1887,75,1,16327,0.006947199930436909
hybrid,1887,75,2,15974,0.008446400053799152
hybrid,1887,75,3,16457,0.006795199937187135
hybrid,1887,76,1,16133,0.006708299973979592
hybrid,1887,76,2,16114,0.00767889991402626
hybrid,1887,76,3,16352,0.00764059997163713
hybrid,1887,77,1,16029,0.005662500043399632
hybrid,1887,77,2,16111,0.0064406999154016376
hybrid,1887,77,3,16275,0.0065460000187158585
hybrid,1887,78,1,16431,0.008260700036771595
hybrid,1887,78,2,16005,0.0052189999260008335
hybrid,1887,78,3,16325,0.005110899917781353
hybrid,1887,79,1,15876,0.0058200000785291195
hybrid,1887,79,2,16096,0.005421499954536557
hybrid,1887,79,3,16087,0.004847700009122491
hybrid,1887,80,1,16334,0.004763099947012961
hybrid,1887,80,2,16318,0.005887899897061288
hybrid,1887,80,3,15845,0.006012600031681359
hybrid,2592,0,1,26174,0.014034099993295968
hybrid,2592,0,2,26148,0.014130600029602647
hybrid,2592,0,3,26198,0.010509400046430528
hybrid,2592,1,1,26239,0.011198400054126978
hybrid,2592,1,2,26140,0.010757200070656836
hybrid,2592,1,3,26182,0.010644500027410686
hybrid,2592,2,1,25933,0.010134999989531934
hybrid,2592,2,2,25866,0.009444999974220991
hybrid,2592,2,3,25801,0.011717399931512773
hybrid,2592,3,1,25710,0.011365499929524958
hybrid,2592,3,2,25693,0.009311999892815948
hybrid,2592,3,3,25683,0.008956100093200803
hybrid,2592,4,1,25704,0.010781000019051135
hybrid,2592,4,2,25692,0.008723700069822371
hybrid,2592,4,3,25689,0.01426039997022599
hybrid,2592,5,1,25267,0.010585599928162992
hybrid,2592,5,2,25297,0.00752210000064224
hybrid,2592,5,3,25304,0.012451799935661256
hybrid,2592,6,1,25256,0.016554900095798075
hybrid,2592,6,2,25254,0.00990760000422597
hybrid,2592,6,3,25298,0.009816200006753206
hybrid,2592,7,1,25150,0.0076404999708756804
hybrid,2592,7,2,25309,0.006391200004145503
hybrid,2592,7,3,25284,0.009611399960704148
hybrid,2592,8,1,25257,0.007176300045102835
hybrid,2592,8,2,25302,0.010860800044611096
hybrid,2592,8,3,25228,0.005849900073371828
hybrid,2592,9,1,25133,0.010559000074863434
hybrid,2592,9,2,25282,0.012445300002582371
hybrid,2592,9,3,25225,0.010543700074777007
hybrid,2592,10,1,24854,0.00872669997625053
hybrid,2592,10,2,24932,0.006396199925802648
hybrid,2592,10,3,25079,0.00679299992043525
hybrid,2592,11,1,24985,0.008121000020764768
hybrid,2592,11,2,24854,0.007402600022032857
hybrid,2592,11,3,24917,0.00541809992864728
hybrid,2592,12,1,24886,0.008986199973151088
hybrid,2592,12,2,24791,0.006142099970020354
hybrid,2592,12,3,24780,0.009475299972109497
hybrid,2592,13,1,24839,0.006624699919484556
hybrid,2592,13,2,24874,0.009235399891622365
hybrid,2592,13,3,24919,0.009534699958749115
hybrid,2592,14,1,24907,0.004977599950507283
hybrid,2592,14,2,24908,0.006773300003260374
hybrid,2592,14,3,24910,0.00811779999639839
hybrid,2592,15,1,24945,0.007110900012776256
hybrid,2592,15,2,24919,0.005504300002939999
hybrid,2592,15,3,24819,0.00938439997844398
hybrid,2592,16,1,24892,0.00831920001655817
hybrid,2592,16,2,24880,0.004848799901083112
hybrid,2592,16,3,24960,0.009770100004971027
hybrid,2592,17,1,24793,0.01011039991863072
hybrid,2592,17,2,24880,0.005355700035579503
hybrid,2592,17,3,24814,0.008769900072366
hybrid,2592,18,1,24798,0.00586280005518347
hybrid,2592,18,2,24771,0.006086100009270012
hybrid,2592,18,3,24951,0.004568499978631735
hybrid,2592,19,1,24801,0.008235500077717006
hybrid,2592,19,2,24880,0.009828599984757602
hybrid,2592,19,3,24836,0.006152800051495433
hybrid,2592,20,1,24657,0.005908000050112605
hybrid,2592,20,2,24504,0.014503300073556602
hybrid,2592,20,3,24383,0.009622900048270822
hybrid,2592,21,1,24288,0.0602111000334844
hybrid,2592,21,2,24326,0.021375400014221668
hybrid,2592,21,3,24480,0.011872099945321679
hybrid,2592,22,1,24425,0.009608999942429364
hybrid,2592,22,2,24282,0.011341799981892109
hybrid,2592,22,3,24488,0.007336099981330335
hybrid,2592,23,1,24464,0.007587200030684471
hybrid,2592,23,2,24341,0.007101999945007265
hybrid,2592,23,3,24444,0.00882139999885112
hybrid,2592,24,1,24206,0.007718799985013902
hybrid,2592,24,2,24287,0.013525299960747361
hybrid,2592,24,3,24266,0.00692800001706928
hybrid,2592,25,1,24445,0.008140300051309168
hybrid,2592,25,2,24392,0.009232299984432757
hybrid,2592,25,3,24357,0.009499699925072491
hybrid,2592,26,1,24122,0.0057137999683618546
hybrid,2592,26,2,24465,0.009808399947360158
hybrid,2592,26,3,24516,0.010863999952562153
hybrid,2592,27,1,24312,0.01166610000655055
hybrid,2592,27,2,24544,0.007229499984532595
hybrid,2592,27,3,24311,0.008363100001588464
hybrid,2592,28,1,24175,0.011584500083699822
hybrid,2592,28,2,24310,0.010578399989753962
hybrid,2592,28,3,24379,0.0046391000505536795
hybrid,2592,29,1,24401,0.005530599970370531
hybrid,2592,29,2,24353,0.008770499960519373
hybrid,2592,29,3,24333,0.006142799975350499
hybrid,2592,30,1,24284,0.0106347999535501
hybrid,2592,30,2,24380,0.008595700026489794
hybrid,2592,30,3,24370,0.007687099976465106
hybrid,2592,31,1,24484,0.008182600024156272
hybrid,2592,31,2,24332,0.009149899939075112
hybrid,2592,31,3,24247,0.005720200017094612
hybrid,2592,32,1,24224,0.006465799990110099
hybrid,2592,32,2,24399,0.008562500006519258
hybrid,2592,32,3,24414,0.0071858000010252
hybrid,2592,33,1,24413,0.010495400056242943
hybrid,2592,33,2,24552,0.009454700048081577
hybrid,2592,33,3,24520,0.007632100023329258
hybrid,2592,34,1,24525,0.009124400094151497
hybrid,2592,34,2,24250,0.0077502999920398
hybrid,2592,34,3,24313,0.009359600022435188
hybrid,2592,35,1,24355,0.007103799958713353
hybrid,2592,35,2,24339,0.008124400046654046
hybrid,2592,35,3,24169,0.007929500075988472
hybrid,2592,36,1,24310,0.008527399972081184
hybrid,2592,36,2,24256,0.008625400019809604
hybrid,2592,36,3,24444,0.009145800024271011
hybrid,2592,37,1,24591,0.011685399920679629
hybrid,2592,37,2,24413,0.010675200028344989
hybrid,2592,37,3,24436,0.005879299947991967
hybrid,2592,38,1,24357,0.009373000008054078
hybrid,2592,38,2,24241,0.005668099969625473
hybrid,2592,38,3,24439,0.007152099977247417
hybrid,2592,39,1,24430,0.006852800026535988
hybrid,2592,39,2,24528,0.00939459993969649
hybrid,2592,39,3,24292,0.006987200002186
hybrid,2592,40,1,24163,0.007624099962413311
hybrid,2592,40,2,24124,0.007837099954485893
hybrid,2592,40,3,23929,0.009055300033651292
hybrid,2592,41,1,23716,0.011314400006085634
hybrid,2592,41,2,23504,0.007099799928255379
hybrid,2592,41,3,23888,0.009340199991129339
hybrid,2592,42,1,23860,0.012347399955615401
hybrid,2592,42,2,24011,0.00781560002360493
hybrid,2592,42,3,23984,0.00853410002309829
hybrid,2592,43,1,23686,0.00788049993570894
hybrid,2592,43,2,24065,0.0066633999813348055
hybrid,2592,43,3,23717,0.00629529997240752
hybrid,2592,44,1,23746,0.0059887999668717384
hybrid,2592,44,2,23699,0.009638900053687394
hybrid,2592,44,3,23857,0.005854399991221726
hybrid,2592,45,1,23791,0.00814289995469153
hybrid,2592,45,2,23680,0.010656800004653633
hybrid,2592,45,3,23758,0.007844700012356043
hybrid,2592,46,1,23773,0.006410499918274581
hybrid,2592,46,2,23652,0.006284800008870661
hybrid,2592,46,3,23820,0.007035800023004413
hybrid,2592,47,1,23950,0.0067075000843033195
hybrid,2592,47,2,23620,0.008300800109282136
hybrid,2592,47,3,23844,0.007841500104404986
hybrid,2592,48,1,23914,0.006300500012002885
hybrid,2592,48,2,23359,0.007443699985742569
hybrid,2592,48,3,23946,0.008846300072036684
hybrid,2592,49,1,23365,0.006347099901176989
hybrid,2592,49,2,23818,0.008364700013771653
hybrid,2592,49,3,24164,0.00761239998973906
hybrid,2592,50,1,23595,0.007762199966236949
hybrid,2592,50,2,24021,0.00404619995970279
hybrid,2592,50,3,23469,0.010055500082671642
hybrid,2592,51,1,23597,0.008110899943858385
hybrid,2592,51,2,23917,0.006918300059624016
hybrid,2592,51,3,23696,0.007420199923217297
hybrid,2592,52,1,23908,0.0074789999052882195
hybrid,2592,52,2,23905,0.009028299944475293
hybrid,2592,52,3,23801,0.011414699954912066
hybrid,2592,53,1,24065,0.008198399911634624
hybrid,2592,53,2,23541,0.010870099999010563
hybrid,2592,53,3,23861,0.010592000093311071
hybrid,2592,54,1,23729,0.012610199977643788
hybrid,2592,54,2,23530,0.018991700024344027
hybrid,2592,54,3,23769,0.008842100040055811
hybrid,2592,55,1,23843,0.008065499947406352
hybrid,2592,55,2,23684,0.008088900009170175
hybrid,2592,55,3,24009,0.00838010001461953
hybrid,2592,56,1,23828,0.009232699987478554
hybrid,2592,56,2,23709,0.008154199924319983
hybrid,2592,56,3,23782,0.007897699950262904
hybrid,2592,57,1,23719,0.007337599992752075
hybrid,2592,57,2,23893,0.007641499978490174
hybrid,2592,57,3,23790,0.007103999960236251
hybrid,2592,58,1,23820,0.008624800015240908
hybrid,2592,58,2,23635,0.010975499986670911
hybrid,2592,58,3,23622,0.025203000055626035
hybrid,2592,59,1,23556,0.008205899968743324
hybrid,2592,59,2,23754,0.011325200088322163
hybrid,2592,59,3,23722,0.012670299969613552
hybrid,2592,60,1,23836,0.010868200100958347
hybrid,2592,60,2,23618,0.013998999958857894
hybrid,2592,60,3,23748,0.013816099963150918
hybrid,2592,61,1,23518,0.012818300048820674
hybrid,2592,61,2,23736,0.016206900007091463
hybrid,2592,61,3,24029,0.009757200023159385
hybrid,2592,62,1,23987,0.015357099939137697
hybrid,2592,62,2,23656,0.011573299998417497
hybrid,2592,62,3,23745,0.009329899912700057
hybrid,2592,63,1,23755,0.010371199925430119
hybrid,2592,63,2,23703,0.012597599998116493
hybrid,2592,63,3,23796,0.008610000018961728
hybrid,2592,64,1,23774,0.011615200084634125
hybrid,2592,64,2,23415,0.009337399969808757
hybrid,2592,64,3,23748,0.00997999997343868
hybrid,2592,65,1,23893,0.009764200076460838
hybrid,2592,65,2,23597,0.012342900037765503
hybrid,2592,65,3,23778,0.012529200059361756
hybrid,2592,66,1,23684,0.01182040001731366
hybrid,2592,66,2,23877,0.009137899964116514
hybrid,2592,66,3,23754,0.0104481999296695
hybrid,2592,67,1,23937,0.012569200014695525
hybrid,2592,67,2,23896,0.010150199988856912
hybrid,2592,67,3,23773,0.010294899926520884
hybrid,2592,68,1,23772,0.008883799891918898
hybrid,2592,68,2,23883,0.007960600079968572
hybrid,2592,68,3,23587,0.010702200001105666
hybrid,2592,69,1,24167,0.009662500000558794
hybrid,2592,69,2,23536,0.010719499900005758
hybrid,2592,69,3,23867,0.010708699934184551
hybrid,2592,70,1,23780,0.00874890002887696
hybrid,2592,70,2,23373,0.010400500032119453
hybrid,2592,70,3,23526,0.009237300022505224
hybrid,2592,71,1,23874,0.009254899923689663
hybrid,2592,71,2,23756,0.009050099994055927
hybrid,2592,71,3,23919,0.00900670001283288
hybrid,2592,72,1,23905,0.009970600018277764
hybrid,2592,72,2,23508,0.009074300061911345
hybrid,2592,72,3,23722,0.009302499936893582
hybrid,2592,73,1,23843,0.008816800080239773
hybrid,2592,73,2,23748,0.009708600002340972
hybrid,2592,73,3,23677,0.008777999901212752
hybrid,2592,74,1,23645,0.01103660010267049
hybrid,2592,74,2,23729,0.00934869993943721
hybrid,2592,74,3,23476,0.008945600013248622
hybrid,2592,75,1,24143,0.011701200040988624
hybrid,2592,75,2,23781,0.009218199993483722
hybrid,2592,75,3,23919,0.01176110003143549
hybrid,2592,76,1,23850,0.010484399972483516
hybrid,2592,76,2,23836,0.009211599943228066
hybrid,2592,76,3,23731,0.008826899924315512
hybrid,2592,77,1,24048,0.009161800029687583
hybrid,2592,77,2,23483,0.00923179998062551
hybrid,2592,77,3,23396,0.007989100064150989
hybrid,2592,78,1,23880,0.009813899989239872
hybrid,2592,78,2,23725,0.010368999908678234
hybrid,2592,78,3,23581,0.00945280003361404
hybrid,2592,79,1,23634,0.008806199999526143
hybrid,2592,79,2,23697,0.008665099972859025
hybrid,2592,79,3,23759,0.011146500008180737
hybrid,2592,80,1,23937,0.009138500085100532
hybrid,2592,80,2,23586,0.010560400085523725
hybrid,2592,80,3,23701,0.01142330002039671
hybrid,3562,0,1,37605,0.031929099932312965
hybrid,3562,0,2,37523,0.024565800093114376
hybrid,3562,0,3,37574,0.02579909993801266
hybrid,3562,1,1,37647,0.021355299977585673
hybrid,3562,1,2,37562,0.03280770010314882
hybrid,3562,1,3,37555,0.021669299923814833
hybrid,3562,2,1,37184,0.019418800016865134
hybrid,3562,2,2,37159,0.02640239999163896
hybrid,3562,2,3,37224,0.02313079999294132
hybrid,3562,3,1,36866,0.021949000074528158
hybrid,3562,3,2,36713,0.019212299957871437
hybrid,3562,3,3,36845,0.02030370000284165
hybrid,3562,4,1,36706,0.023301800014451146
hybrid,3562,4,2,36600,0.02221789991017431
hybrid,3562,4,3,36676,0.019469000049866736
hybrid,3562,5,1,36583,0.018279399955645204
hybrid,3562,5,2,36603,0.01804450002964586
hybrid,3562,5,3,36598,0.016548900050111115
hybrid,3562,6,1,36637,0.019337500096298754
hybrid,3562,6,2,36674,0.037229000008665025
hybrid,3562,6,3,36639,0.029777899966575205
hybrid,3562,7,1,36177,0.02200340002309531
hybrid,3562,7,2,36159,0.01562339998781681
hybrid,3562,7,3,36224,0.04019769991282374
hybrid,3562,8,1,36139,0.03537370008416474
hybrid,3562,8,2,36142,0.03215430001728237
hybrid,3562,8,3,36139,0.020216200035065413
hybrid,3562,9,1,36160,0.017882100073620677
hybrid,3562,9,2,36122,0.03135409997776151
hybrid,3562,9,3,36258,0.04756500001531094
hybrid,3562,10,1,36123,0.06331789994146675
hybrid,3562,10,2,36066,0.045275700045749545
hybrid,3562,10,3,36087,0.02931340003851801
hybrid,3562,11,1,36079,0.020550500019453466
hybrid,3562,11,2,36121,0.021331900032237172
hybrid,3562,11,3,36165,0.015545999980531633
hybrid,3562,12,1,36165,0.015463899937458336
hybrid,3562,12,2,36195,0.017606700072064996
hybrid,3562,12,3,36325,0.015614999923855066
hybrid,3562,13,1,36065,0.015328300069086254
hybrid,3562,13,2,36193,0.014744300046004355
hybrid,3562,13,3,36031,0.015371099929325283
hybrid,3562,14,1,35649,0.016059699933975935
hybrid,3562,14,2,35533,0.017249399912543595
hybrid,3562,14,3,35719,0.01734810008201748
hybrid,3562,15,1,35668,0.017358900047838688
hybrid,3562,15,2,35685,0.018108599935658276
hybrid,3562,15,3,35410,0.0171005999436602
hybrid,3562,16,1,35387,0.02417380001861602
hybrid,3562,16,2,35415,0.017017300007864833
hybrid,3562,16,3,35627,0.013641400029882789
hybrid,3562,17,1,35572,0.014642199967056513
hybrid,3562,17,2,35565,0.013146999990567565
hybrid,3562,17,3,35541,0.013142499956302345
hybrid,3562,18,1,35352,0.01861149992328137
